adminyear,org_code,DistrictName,SchoolName,grade,group,eadv_num,eadv_per,epro_num,epro_per,eni_num,eni_per,ewf_num,ewf_per,madv_num,madv_per,mpro_num,mpro_per,mni_num,mni_per,mwf_num,mwf_per,etotal,mtotal
2010,490045,Cambridge,Morse,3,Female,4,20,9,45,5,25,2,10,4,20,9,45,4,20,3,15,20,20
2010,490045,Cambridge,Morse,3,Black,1,7,7,50,2,14,4,29,1,7,6,43,6,43,1,7,14,14
2010,490045,Cambridge,Morse,3,White,3,18,9,53,5,29,0,0,6,35,9,53,1,6,1,6,17,17
2010,490045,Cambridge,Morse,3,Special Ed,0,0,5,42,4,33,3,25,2,17,3,25,5,42,2,17,12,12
2010,490045,Cambridge,Morse,3,Title 1,8,19,18,42,12,28,5,12,10,23,18,42,10,23,5,12,43,43
2010,490050,Cambridge,Peabody,3,All Students,11,27,17,41,10,24,3,7,17,41,14,34,6,15,4,10,41,41
2010,490050,Cambridge,Peabody,3,Non-Low Income,6,35,8,47,2,12,1,6,10,59,3,18,4,24,0,0,17,17
2010,490050,Cambridge,Peabody,3,Low Income,5,21,9,38,8,33,2,8,7,29,11,46,2,8,4,17,24,24
2010,490050,Cambridge,Peabody,3,Male,5,23,6,27,8,36,3,14,8,36,6,27,5,23,3,14,22,22
2010,490050,Cambridge,Peabody,3,Female,6,32,11,58,2,11,0,0,9,47,8,42,1,5,1,5,19,19
2010,490050,Cambridge,Peabody,3,Black,5,25,8,40,5,25,2,10,7,35,9,45,1,5,3,15,20,20
2010,490050,Cambridge,Peabody,3,White,5,50,5,50,0,0,0,0,6,60,2,20,2,20,0,0,10,10
2010,490050,Cambridge,Peabody,3,Special Ed,2,13,2,13,8,53,3,20,1,7,5,33,5,33,4,27,15,15
2010,490050,Cambridge,Peabody,3,Title 1,11,27,17,41,10,24,3,7,17,41,14,34,6,15,4,10,41,41
2010,490065,Cambridge,John M Tobin,3,All Students,0,0,8,42,9,47,2,11,0,0,7,39,10,56,1,6,19,18
2010,490065,Cambridge,John M Tobin,3,Low Income,0,0,4,36,5,45,2,18,0,0,3,30,6,60,1,10,11,10
2010,490065,Cambridge,John M Tobin,3,Female,0,0,5,50,4,40,1,10,0,0,5,50,4,40,1,10,10,10
2010,490065,Cambridge,John M Tobin,3,Title 1,0,0,8,42,9,47,2,11,0,0,7,39,10,56,1,6,19,18
2010,490080,Cambridge,Graham and Parks,3,All Students,5,13,23,58,12,30,0,0,13,32,20,49,8,20,0,0,40,41
2010,490080,Cambridge,Graham and Parks,3,Non-Low Income,5,20,16,64,4,16,0,0,12,46,12,46,2,8,0,0,25,26
2010,490080,Cambridge,Graham and Parks,3,Low Income,0,0,7,47,8,53,0,0,1,7,8,53,6,40,0,0,15,15
2010,490080,Cambridge,Graham and Parks,3,Male,2,13,8,53,5,33,0,0,6,38,6,38,4,25,0,0,15,16
2010,490080,Cambridge,Graham and Parks,3,Female,3,12,15,60,7,28,0,0,7,28,14,56,4,16,0,0,25,25
2010,490080,Cambridge,Graham and Parks,3,White,5,25,12,60,3,15,0,0,9,43,10,48,2,10,0,0,20,21
2010,490080,Cambridge,Graham and Parks,3,Non-Title 1,5,13,23,58,12,30,0,0,13,32,20,49,8,20,0,0,40,41
2010,490090,Cambridge,Fletcher/Maynard Academy,3,All Students,1,4,9,36,10,40,5,20,0,0,8,32,9,36,8,32,25,25
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Low Income,1,5,9,43,7,33,4,19,0,0,8,38,7,33,6,29,21,21
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Male,0,0,4,29,5,36,5,36,0,0,3,21,4,29,7,50,14,14
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Female,1,9,5,45,5,45,0,0,0,0,5,45,5,45,1,9,11,11
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Black,1,6,5,31,7,44,3,19,0,0,6,38,4,25,6,38,16,16
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Special Ed,0,0,1,9,5,45,5,45,0,0,0,0,4,36,7,64,11,11
2010,490090,Cambridge,Fletcher/Maynard Academy,3,Title 1,1,4,9,36,10,40,5,20,0,0,8,32,9,36,8,32,25,25
2011,490005,Cambridge,Maria L. Baldwin,3,All Students,5,13,23,58,8,20,4,10,9,23,21,53,7,18,3,8,40,40
2011,490005,Cambridge,Maria L. Baldwin,3,Non-Low Income,5,20,17,68,2,8,1,4,7,28,16,64,1,4,1,4,25,25
2011,490005,Cambridge,Maria L. Baldwin,3,Low Income,0,0,6,40,6,40,3,20,2,13,5,33,6,40,2,13,15,15
2011,490005,Cambridge,Maria L. Baldwin,3,Male,0,0,13,68,5,26,1,5,5,26,10,53,3,16,1,5,19,19
2011,490005,Cambridge,Maria L. Baldwin,3,Female,5,24,10,48,3,14,3,14,4,19,11,52,4,19,2,10,21,21
2011,490005,Cambridge,Maria L. Baldwin,3,High Needs,0,0,10,50,7,35,3,15,3,15,8,40,7,35,2,10,20,20
2011,490005,Cambridge,Maria L. Baldwin,3,Black,0,0,4,31,6,46,3,23,0,0,6,46,5,38,2,15,13,13
2011,490005,Cambridge,Maria L. Baldwin,3,White,2,13,12,80,1,7,0,0,5,33,8,53,2,13,0,0,15,15
2011,490005,Cambridge,Maria L. Baldwin,3,Special Ed,0,0,5,45,3,27,3,27,1,9,4,36,5,45,1,9,11,11
2011,490005,Cambridge,Maria L. Baldwin,3,Non-Title 1,5,13,23,58,8,20,4,10,9,23,21,53,7,18,3,8,40,40
2011,490006,Cambridge,Amigos School,3,All Students,6,17,15,42,12,33,3,8,5,14,16,43,12,32,4,11,36,37
2011,490006,Cambridge,Amigos School,3,Non-Low Income,6,21,13,46,8,29,1,4,4,14,15,52,8,28,2,7,28,29
2011,490006,Cambridge,Amigos School,3,Male,2,10,7,35,8,40,3,15,2,10,8,38,8,38,3,14,20,21
2011,490006,Cambridge,Amigos School,3,Female,4,25,8,50,4,25,0,0,3,19,8,50,4,25,1,6,16,16
2011,490006,Cambridge,Amigos School,3,High Needs,1,6,5,29,8,47,3,18,2,11,4,22,8,44,4,22,17,18
2011,490006,Cambridge,Amigos School,3,Hispanic/Latino,1,5,6,32,9,47,3,16,0,0,8,42,7,37,4,21,19,19
2011,490006,Cambridge,Amigos School,3,White,4,36,7,64,0,0,0,0,4,36,6,55,1,9,0,0,11,11
2011,490006,Cambridge,Amigos School,3,Non-Title 1,6,17,15,42,12,33,3,8,5,14,16,43,12,32,4,11,36,37
2011,490007,Cambridge,Cambridgeport,3,All Students,1,4,15,56,8,30,3,11,0,0,17,61,8,29,3,11,27,28
2011,490007,Cambridge,Cambridgeport,3,Non-Low Income,1,6,13,72,1,6,3,17,0,0,14,74,3,16,2,11,18,19
2011,490007,Cambridge,Cambridgeport,3,Male,0,0,9,60,5,33,1,7,0,0,11,73,2,13,2,13,15,15
2011,490007,Cambridge,Cambridgeport,3,Female,1,8,6,50,3,25,2,17,0,0,6,46,6,46,1,8,12,13
2011,490007,Cambridge,Cambridgeport,3,High Needs,0,0,3,25,7,58,2,17,0,0,3,25,7,58,2,17,12,12
2011,490007,Cambridge,Cambridgeport,3,White,1,6,12,71,4,24,0,0,0,0,14,82,3,18,0,0,17,17
2011,490007,Cambridge,Cambridgeport,3,Non-Title 1,1,4,15,56,8,30,3,11,0,0,17,61,8,29,3,11,27,28
2011,490020,Cambridge,Haggerty,3,All Students,7,15,27,59,9,20,3,7,6,13,30,65,7,15,3,7,46,46
2011,490020,Cambridge,Haggerty,3,Non-Low Income,4,13,24,75,4,13,0,0,5,16,21,66,6,19,0,0,32,32
2011,490020,Cambridge,Haggerty,3,Low Income,3,21,3,21,5,36,3,21,1,7,9,64,1,7,3,21,14,14
2011,490020,Cambridge,Haggerty,3,Male,3,14,12,57,3,14,3,14,2,10,13,62,3,14,3,14,21,21
2011,490020,Cambridge,Haggerty,3,Female,4,16,15,60,6,24,0,0,4,16,17,68,4,16,0,0,25,25
2011,490020,Cambridge,Haggerty,3,High Needs,3,16,5,26,8,42,3,16,1,5,12,63,3,16,3,16,19,19
2011,490020,Cambridge,Haggerty,3,Black,2,17,3,25,6,50,1,8,1,8,6,50,4,33,1,8,12,12
2011,490020,Cambridge,Haggerty,3,White,4,18,16,73,1,5,1,5,4,18,16,73,1,5,1,5,22,22
2011,490020,Cambridge,Haggerty,3,Non-Title 1,7,15,27,59,9,20,3,7,6,13,30,65,7,15,3,7,46,46
2011,490030,Cambridge,Martin Luther King Jr.,3,All Students,3,11,15,56,8,30,1,4,4,15,11,41,10,37,2,7,27,27
2011,490030,Cambridge,Martin Luther King Jr.,3,Low Income,2,10,10,48,8,38,1,5,2,10,8,38,9,43,2,10,21,21
2011,490030,Cambridge,Martin Luther King Jr.,3,Male,0,0,8,57,5,36,1,7,1,7,5,36,6,43,2,14,14,14
2011,490030,Cambridge,Martin Luther King Jr.,3,Female,3,23,7,54,3,23,0,0,3,23,6,46,4,31,0,0,13,13
2011,490030,Cambridge,Martin Luther King Jr.,3,High Needs,2,9,11,50,8,36,1,5,2,9,9,41,9,41,2,9,22,22
2011,490030,Cambridge,Martin Luther King Jr.,3,Black,0,0,5,42,6,50,1,8,0,0,3,25,7,58,2,17,12,12
2011,490030,Cambridge,Martin Luther King Jr.,3,Title 1,3,11,15,56,8,30,1,4,4,15,11,41,10,37,2,7,27,27
2011,490035,Cambridge,King Open,3,All Students,4,8,19,37,17,33,11,22,7,14,24,48,8,16,11,22,51,50
2011,490035,Cambridge,King Open,3,Non-Low Income,4,16,14,56,7,28,0,0,7,29,13,54,1,4,3,13,25,24
2011,490035,Cambridge,King Open,3,Low Income,0,0,5,19,10,38,11,42,0,0,11,42,7,27,8,31,26,26
2011,490035,Cambridge,King Open,3,Male,1,3,14,44,8,25,9,28,6,19,13,42,4,13,8,26,32,31
2011,490035,Cambridge,King Open,3,Female,3,16,5,26,9,47,2,11,1,5,11,58,4,21,3,16,19,19
2011,490035,Cambridge,King Open,3,High Needs,0,0,6,19,14,45,11,35,0,0,13,42,7,23,11,35,31,31
2011,490035,Cambridge,King Open,3,Black,0,0,1,8,5,42,6,50,0,0,3,25,2,17,7,58,12,12
2011,490035,Cambridge,King Open,3,White,3,12,13,52,7,28,2,8,6,25,13,54,3,13,2,8,25,24
2011,490035,Cambridge,King Open,3,LEP/Formerly LEP,0,0,1,10,6,60,3,30,0,0,3,30,4,40,3,30,10,10
2011,490035,Cambridge,King Open,3,Special Ed,0,0,0,0,5,42,7,58,0,0,3,25,2,17,7,58,12,12
2011,490035,Cambridge,King Open,3,Title 1,4,8,19,37,17,33,11,22,7,14,24,48,8,16,11,22,51,50
2011,490040,Cambridge,Kennedy-Longfellow,3,All Students,1,3,16,50,10,31,5,16,1,3,12,38,12,38,7,22,32,32
2011,490040,Cambridge,Kennedy-Longfellow,3,Low Income,1,4,9,39,8,35,5,22,0,0,9,39,7,30,7,30,23,23
2011,490040,Cambridge,Kennedy-Longfellow,3,Male,0,0,8,47,6,35,3,18,1,6,5,29,7,41,4,24,17,17
2011,490040,Cambridge,Kennedy-Longfellow,3,Female,1,7,8,53,4,27,2,13,0,0,7,47,5,33,3,20,15,15
2011,490040,Cambridge,Kennedy-Longfellow,3,High Needs,1,4,10,42,8,33,5,21,0,0,9,38,8,33,7,29,24,24
2011,490040,Cambridge,Kennedy-Longfellow,3,Black,1,9,5,45,4,36,1,9,0,0,6,55,3,27,2,18,11,11
2011,490040,Cambridge,Kennedy-Longfellow,3,Hispanic/Latino,0,0,3,30,5,50,2,20,0,0,2,20,5,50,3,30,10,10
2011,490040,Cambridge,Kennedy-Longfellow,3,White,0,0,7,70,1,10,2,20,1,10,4,40,3,30,2,20,10,10
2011,490040,Cambridge,Kennedy-Longfellow,3,Title 1,1,3,16,50,10,31,5,16,1,3,12,38,12,38,7,22,32,32
2011,490045,Cambridge,Morse,3,All Students,4,10,24,57,13,31,1,2,2,5,20,48,13,31,7,17,42,42
2011,490045,Cambridge,Morse,3,Non-Low Income,4,19,11,52,5,24,1,5,1,5,12,57,4,19,4,19,21,21
2011,490045,Cambridge,Morse,3,Low Income,0,0,13,62,8,38,0,0,1,5,8,38,9,43,3,14,21,21
2011,490045,Cambridge,Morse,3,Male,0,0,9,64,4,29,1,7,1,7,7,50,4,29,2,14,14,14
2011,490045,Cambridge,Morse,3,Female,4,14,15,54,9,32,0,0,1,4,13,46,9,32,5,18,28,28
2011,490045,Cambridge,Morse,3,High Needs,0,0,16,57,11,39,1,4,1,4,9,32,11,39,7,25,28,28
2011,490045,Cambridge,Morse,3,Black,0,0,7,64,4,36,0,0,0,0,5,45,3,27,3,27,11,11
2011,490045,Cambridge,Morse,3,White,3,16,11,58,4,21,1,5,1,5,11,58,4,21,3,16,19,19
2011,490045,Cambridge,Morse,3,Special Ed,0,0,5,38,7,54,1,8,0,0,3,23,5,38,5,38,13,13
2011,490045,Cambridge,Morse,3,Title 1,4,10,24,57,13,31,1,2,2,5,20,48,13,31,7,17,42,42
2011,490050,Cambridge,Peabody,3,All Students,6,12,28,54,12,23,6,12,11,21,25,48,13,25,3,6,52,52
2011,490050,Cambridge,Peabody,3,Non-Low Income,6,19,20,63,5,16,1,3,9,28,17,53,6,19,0,0,32,32
2011,490050,Cambridge,Peabody,3,Low Income,0,0,8,40,7,35,5,25,2,10,8,40,7,35,3,15,20,20
2011,490050,Cambridge,Peabody,3,Male,3,13,13,57,4,17,3,13,6,26,11,48,4,17,2,9,23,23
2011,490050,Cambridge,Peabody,3,Female,3,10,15,52,8,28,3,10,5,17,14,48,9,31,1,3,29,29
2011,490050,Cambridge,Peabody,3,High Needs,0,0,12,43,10,36,6,21,2,7,12,43,11,39,3,11,28,28
2011,490050,Cambridge,Peabody,3,Black,0,0,8,50,5,31,3,19,2,13,6,38,6,38,2,13,16,16
2011,490050,Cambridge,Peabody,3,White,5,22,13,57,2,9,3,13,5,22,14,61,3,13,1,4,23,23
2011,490050,Cambridge,Peabody,3,Special Ed,0,0,4,25,7,44,5,31,0,0,6,38,7,44,3,19,16,16
2011,490050,Cambridge,Peabody,3,Title 1,6,12,28,54,12,23,6,12,11,21,25,48,13,25,3,6,52,52
2011,490065,Cambridge,John M Tobin,3,All Students,1,5,14,67,5,24,1,5,2,10,7,33,10,48,2,10,21,21
2011,490065,Cambridge,John M Tobin,3,Low Income,0,0,10,67,4,27,1,7,0,0,3,20,10,67,2,13,15,15
2011,490065,Cambridge,John M Tobin,3,Male,0,0,7,70,2,20,1,10,1,10,2,20,6,60,1,10,10,10
2011,490065,Cambridge,John M Tobin,3,Female,1,9,7,64,3,27,0,0,1,9,5,45,4,36,1,9,11,11
2011,490065,Cambridge,John M Tobin,3,High Needs,0,0,11,69,4,25,1,6,1,6,3,19,10,63,2,13,16,16
2011,490065,Cambridge,John M Tobin,3,Title 1,1,5,14,67,5,24,1,5,2,10,7,33,10,48,2,10,21,21
2011,490080,Cambridge,Graham and Parks,3,All Students,1,2,20,49,16,39,4,10,4,10,21,50,13,31,4,10,41,42
2011,490080,Cambridge,Graham and Parks,3,Non-Low Income,1,4,19,70,5,19,2,7,4,14,18,64,4,14,2,7,27,28
2011,490080,Cambridge,Graham and Parks,3,Low Income,0,0,1,7,11,79,2,14,0,0,3,21,9,64,2,14,14,14
2011,490080,Cambridge,Graham and Parks,3,Male,0,0,11,39,13,46,4,14,3,10,13,45,9,31,4,14,28,29
2011,490080,Cambridge,Graham and Parks,3,Female,1,8,9,69,3,23,0,0,1,8,8,62,4,31,0,0,13,13
2011,490080,Cambridge,Graham and Parks,3,High Needs,0,0,2,11,13,68,4,21,0,0,6,30,10,50,4,20,19,20
2011,490080,Cambridge,Graham and Parks,3,Black,0,0,1,10,8,80,1,10,0,0,4,40,5,50,1,10,10,10
2011,490080,Cambridge,Graham and Parks,3,White,1,5,13,62,5,24,2,10,2,9,14,64,4,18,2,9,21,22
2011,490080,Cambridge,Graham and Parks,3,Non-Title 1,1,2,20,49,16,39,4,10,4,10,21,50,13,31,4,10,41,42
2011,490090,Cambridge,Fletcher/Maynard Academy,3,All Students,0,0,12,39,12,39,7,23,1,3,13,42,15,48,2,6,31,31
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Low Income,0,0,8,32,10,40,7,28,1,4,9,36,13,52,2,8,25,25
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Male,0,0,4,25,5,31,7,44,1,6,6,38,8,50,1,6,16,16
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Female,0,0,8,53,7,47,0,0,0,0,7,47,7,47,1,7,15,15
2011,490090,Cambridge,Fletcher/Maynard Academy,3,High Needs,0,0,8,32,10,40,7,28,1,4,9,36,13,52,2,8,25,25
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Black,0,0,5,25,8,40,7,35,1,5,8,40,9,45,2,10,20,20
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Special Ed,0,0,1,10,4,40,5,50,0,0,1,10,8,80,1,10,10,10
2011,490090,Cambridge,Fletcher/Maynard Academy,3,Title 1,0,0,12,39,12,39,7,23,1,3,13,42,15,48,2,6,31,31
2012,490005,Cambridge,Maria L. Baldwin,3,All Students,14,36,12,31,11,28,2,5,20,51,9,23,8,21,2,5,39,39
2012,490005,Cambridge,Maria L. Baldwin,3,Non-Low Income,13,50,10,38,3,12,0,0,17,65,7,27,2,8,0,0,26,26
2012,490005,Cambridge,Maria L. Baldwin,3,Low Income,1,8,2,15,8,62,2,15,3,23,2,15,6,46,2,15,13,13
2012,490005,Cambridge,Maria L. Baldwin,3,Male,6,32,4,21,7,37,2,11,9,47,4,21,5,26,1,5,19,19
2012,490005,Cambridge,Maria L. Baldwin,3,Female,8,40,8,40,4,20,0,0,11,55,5,25,3,15,1,5,20,20
2012,490005,Cambridge,Maria L. Baldwin,3,High Needs,2,12,3,18,10,59,2,12,4,24,4,24,7,41,2,12,17,17
2012,490005,Cambridge,Maria L. Baldwin,3,White,12,57,6,29,3,14,0,0,15,71,4,19,2,10,0,0,21,21
2012,490005,Cambridge,Maria L. Baldwin,3,Non-Title I,14,36,12,31,11,28,2,5,20,51,9,23,8,21,2,5,39,39
2012,490006,Cambridge,Amigos School,3,All Students,8,22,16,44,10,28,2,6,9,26,16,46,9,26,1,3,36,35
2012,490006,Cambridge,Amigos School,3,Non-Low Income,8,27,12,40,9,30,1,3,9,31,12,41,8,28,0,0,30,29
2012,490006,Cambridge,Amigos School,3,Male,2,18,5,45,4,36,0,0,3,27,5,45,3,27,0,0,11,11
2012,490006,Cambridge,Amigos School,3,Female,6,24,11,44,6,24,2,8,6,25,11,46,6,25,1,4,25,24
2012,490006,Cambridge,Amigos School,3,High Needs,1,7,6,40,6,40,2,13,1,7,6,43,6,43,1,7,15,14
2012,490006,Cambridge,Amigos School,3,White,4,29,7,50,2,14,1,7,2,14,10,71,1,7,1,7,14,14
2012,490006,Cambridge,Amigos School,3,Multi-Race (non-Hispanic/Latino),1,6,8,50,7,44,0,0,4,25,5,31,7,44,0,0,16,16
2012,490006,Cambridge,Amigos School,3,Non-Title I,8,22,16,44,10,28,2,6,9,26,16,46,9,26,1,3,36,35
2012,490007,Cambridge,Cambridgeport,3,All Students,13,39,13,39,4,12,3,9,21,64,5,15,3,9,4,12,33,33
2012,490007,Cambridge,Cambridgeport,3,Non-Low Income,10,48,11,52,0,0,0,0,18,86,3,14,0,0,0,0,21,21
2012,490007,Cambridge,Cambridgeport,3,Low Income,3,25,2,17,4,33,3,25,3,25,2,17,3,25,4,33,12,12
2012,490007,Cambridge,Cambridgeport,3,Male,3,21,6,43,4,29,1,7,9,64,1,7,2,14,2,14,14,14
2012,490007,Cambridge,Cambridgeport,3,Female,10,53,7,37,0,0,2,11,12,63,4,21,1,5,2,11,19,19
2012,490007,Cambridge,Cambridgeport,3,High Needs,4,31,2,15,4,31,3,23,4,31,2,15,3,23,4,31,13,13
2012,490007,Cambridge,Cambridgeport,3,White,10,48,10,48,1,5,0,0,17,81,3,14,1,5,0,0,21,21
2012,490007,Cambridge,Cambridgeport,3,Non-Title I,13,39,13,39,4,12,3,9,21,64,5,15,3,9,4,12,33,33
2012,490020,Cambridge,Haggerty,3,All Students,6,18,20,61,5,15,2,6,8,24,14,42,9,27,2,6,33,33
2012,490020,Cambridge,Haggerty,3,Non-Low Income,4,24,11,65,2,12,0,0,5,29,8,47,4,24,0,0,17,17
2012,490020,Cambridge,Haggerty,3,Low Income,2,13,9,56,3,19,2,13,3,19,6,38,5,31,2,13,16,16
2012,490020,Cambridge,Haggerty,3,Male,3,12,17,68,3,12,2,8,5,20,13,52,5,20,2,8,25,25
2012,490020,Cambridge,Haggerty,3,High Needs,2,10,13,62,4,19,2,10,3,14,9,43,7,33,2,10,21,21
2012,490020,Cambridge,Haggerty,3,White,3,20,11,73,1,7,0,0,4,27,8,53,3,20,0,0,15,15
2012,490020,Cambridge,Haggerty,3,Students with Disabilities,0,0,6,60,2,20,2,20,0,0,6,60,3,30,1,10,10,10
2012,490020,Cambridge,Haggerty,3,Non-Title I,6,18,20,61,5,15,2,6,8,24,14,42,9,27,2,6,33,33
2012,490030,Cambridge,Martin Luther King Jr.,3,All Students,9,29,10,32,12,39,0,0,13,43,10,33,7,23,0,0,31,30
2012,490030,Cambridge,Martin Luther King Jr.,3,Non-Low Income,5,42,5,42,2,17,0,0,10,83,2,17,0,0,0,0,12,12
2012,490030,Cambridge,Martin Luther King Jr.,3,Low Income,4,21,5,26,10,53,0,0,3,17,8,44,7,39,0,0,19,18
2012,490030,Cambridge,Martin Luther King Jr.,3,Male,4,27,4,27,7,47,0,0,4,27,7,47,4,27,0,0,15,15
2012,490030,Cambridge,Martin Luther King Jr.,3,Female,5,31,6,38,5,31,0,0,9,60,3,20,3,20,0,0,16,15
2012,490030,Cambridge,Martin Luther King Jr.,3,High Needs,5,25,5,25,10,50,0,0,3,16,9,47,7,37,0,0,20,19
2012,490030,Cambridge,Martin Luther King Jr.,3,African American,3,21,3,21,8,57,0,0,2,14,8,57,4,29,0,0,14,14
2012,490030,Cambridge,Martin Luther King Jr.,3,Title I,9,29,10,32,12,39,0,0,13,43,10,33,7,23,0,0,31,30
2012,490035,Cambridge,King Open,3,All Students,10,20,21,42,16,32,3,6,21,42,16,32,9,18,4,8,50,50
2012,490035,Cambridge,King Open,3,Non-Low Income,8,24,15,45,10,30,0,0,17,52,12,36,3,9,1,3,33,33
2012,490035,Cambridge,King Open,3,Low Income,2,12,6,35,6,35,3,18,4,24,4,24,6,35,3,18,17,17
2012,490035,Cambridge,King Open,3,Male,5,17,13,43,10,33,2,7,11,37,11,37,4,13,4,13,30,30
2012,490035,Cambridge,King Open,3,Female,5,25,8,40,6,30,1,5,10,50,5,25,5,25,0,0,20,20
2012,490035,Cambridge,King Open,3,High Needs,3,11,8,30,13,48,3,11,6,22,9,33,8,30,4,15,27,27
2012,490035,Cambridge,King Open,3,African American,0,0,3,21,9,64,2,14,1,7,7,50,5,36,1,7,14,14
2012,490035,Cambridge,King Open,3,White,6,26,14,61,3,13,0,0,15,65,6,26,1,4,1,4,23,23
2012,490035,Cambridge,King Open,3,Students with Disabilities,1,8,3,23,6,46,3,23,3,23,3,23,3,23,4,31,13,13
2012,490035,Cambridge,King Open,3,Non-Title I,10,20,21,42,16,32,3,6,21,42,16,32,9,18,4,8,50,50
2012,490040,Cambridge,Kennedy-Longfellow,3,All Students,4,12,17,50,11,32,2,6,5,15,7,21,17,50,5,15,34,34
2012,490040,Cambridge,Kennedy-Longfellow,3,Non-Low Income,2,18,5,45,4,36,0,0,1,9,5,45,5,45,0,0,11,11
2012,490040,Cambridge,Kennedy-Longfellow,3,Low Income,2,9,12,52,7,30,2,9,4,17,2,9,12,52,5,22,23,23
2012,490040,Cambridge,Kennedy-Longfellow,3,Male,1,7,7,47,5,33,2,13,2,13,3,20,7,47,3,20,15,15
2012,490040,Cambridge,Kennedy-Longfellow,3,Female,3,16,10,53,6,32,0,0,3,16,4,21,10,53,2,11,19,19
2012,490040,Cambridge,Kennedy-Longfellow,3,High Needs,2,8,12,50,8,33,2,8,4,17,3,13,12,50,5,21,24,24
2012,490040,Cambridge,Kennedy-Longfellow,3,African American,1,7,8,57,4,29,1,7,0,0,1,7,9,64,4,29,14,14
2012,490040,Cambridge,Kennedy-Longfellow,3,White,2,18,6,55,3,27,0,0,3,27,5,45,3,27,0,0,11,11
2012,490040,Cambridge,Kennedy-Longfellow,3,Title I,4,12,17,50,11,32,2,6,5,15,7,21,17,50,5,15,34,34
2012,490045,Cambridge,Morse,3,All Students,4,13,17,53,11,34,0,0,4,13,11,34,15,47,2,6,32,32
2012,490045,Cambridge,Morse,3,Non-Low Income,3,25,7,58,2,17,0,0,4,33,6,50,1,8,1,8,12,12
2012,490045,Cambridge,Morse,3,Low Income,1,5,10,50,9,45,0,0,0,0,5,25,14,70,1,5,20,20
2012,490045,Cambridge,Morse,3,Male,1,6,6,38,9,56,0,0,1,6,5,31,9,56,1,6,16,16
2012,490045,Cambridge,Morse,3,Female,3,19,11,69,2,13,0,0,3,19,6,38,6,38,1,6,16,16
2012,490045,Cambridge,Morse,3,High Needs,1,5,12,55,9,41,0,0,0,0,5,23,15,68,2,9,22,22
2012,490045,Cambridge,Morse,3,African American,1,7,8,57,5,36,0,0,1,7,4,29,9,64,0,0,14,14
2012,490045,Cambridge,Morse,3,White,2,17,7,58,3,25,0,0,3,25,3,25,4,33,2,17,12,12
2012,490045,Cambridge,Morse,3,Title I,4,13,17,53,11,34,0,0,4,13,11,34,15,47,2,6,32,32
2012,490050,Cambridge,Peabody,3,All Students,13,28,17,37,12,26,4,9,11,24,16,35,11,24,8,17,46,46
2012,490050,Cambridge,Peabody,3,Non-Low Income,7,33,7,33,6,29,1,5,8,38,7,33,3,14,3,14,21,21
2012,490050,Cambridge,Peabody,3,Low Income,6,24,10,40,6,24,3,12,3,12,9,36,8,32,5,20,25,25
2012,490050,Cambridge,Peabody,3,Male,8,31,8,31,8,31,2,8,8,31,8,31,6,23,4,15,26,26
2012,490050,Cambridge,Peabody,3,Female,5,25,9,45,4,20,2,10,3,15,8,40,5,25,4,20,20,20
2012,490050,Cambridge,Peabody,3,High Needs,7,21,11,33,11,33,4,12,4,12,11,33,10,30,8,24,33,33
2012,490050,Cambridge,Peabody,3,African American,3,14,9,41,8,36,2,9,3,14,8,36,6,27,5,23,22,22
2012,490050,Cambridge,Peabody,3,White,6,55,4,36,1,9,0,0,4,36,5,45,2,18,0,0,11,11
2012,490050,Cambridge,Peabody,3,Students with Disabilities,3,19,1,6,8,50,4,25,0,0,4,25,4,25,8,50,16,16
2012,490050,Cambridge,Peabody,3,Non-Title I,13,28,17,37,12,26,4,9,11,24,16,35,11,24,8,17,46,46
2012,490065,Cambridge,John M Tobin,3,All Students,10,31,9,28,12,38,1,3,10,32,11,35,6,19,4,13,32,31
2012,490065,Cambridge,John M Tobin,3,Non-Low Income,8,42,5,26,6,32,0,0,9,47,5,26,2,11,3,16,19,19
2012,490065,Cambridge,John M Tobin,3,Low Income,2,15,4,31,6,46,1,8,1,8,6,50,4,33,1,8,13,12
2012,490065,Cambridge,John M Tobin,3,Male,6,32,5,26,7,37,1,5,6,32,6,32,3,16,4,21,19,19
2012,490065,Cambridge,John M Tobin,3,Female,4,31,4,31,5,38,0,0,4,33,5,42,3,25,0,0,13,12
2012,490065,Cambridge,John M Tobin,3,High Needs,2,12,5,29,9,53,1,6,1,6,8,50,4,25,3,19,17,16
2012,490065,Cambridge,John M Tobin,3,White,4,31,4,31,4,31,1,8,6,46,2,15,3,23,2,15,13,13
2012,490065,Cambridge,John M Tobin,3,Title I,10,31,9,28,12,38,1,3,10,32,11,35,6,19,4,13,32,31
